REF_DATE,GEO,DGUID,CDUID,Authorized_police_officer_strength,Authorized_police_officer_strength_per100k_population,Crime_severity_index,Female_police_officers,Male_police_officers,Net_gain_or_loss_hirings_and_departures,Police_officers_eligible_to_retire,Police_officers_per_100k_population,Population,Total_number_of_civilian_and_other_personnel,Total_number_of_police_officers,Weighted_clearance_rate
2012,"Blood Tribe (Standoff), Alberta, municipal",48091,4809,31,643.3,248.57,,,0,,622.5,4819,22,30,68.03
2012,"Boisbriand, Quebec, municipal",24302,2430,,,,,,,,,,,,
2012,"Boissevain, Manitoba, Royal Canadian Mounted Police, municipal",46817,4681,2,123.8,53.77,,,,0,123.8,1615,0,2,47.47
2012,"Bonnyville, Alberta, Royal Canadian Mounted Police, municipal",48742,4874,11,171.6,197.7,,,,0,156,6412,0,10,41.33
2012,"Borden-Carleton, Prince Edward Island, municipal",11013,1101,0,,,0,0,0,,,,0,0,
2012,"Boucherville, Quebec, municipal",24037,2403,,,,,,,,,,,,
2012,"Bouctouche, New Brunswick, Royal Canadian Mounted Police, municipal",13705,1370,3,123.7,109.95,,,0,0,123.7,2426,0,3,26.71
2012,"Brandon, Manitoba, municipal",46005,4600,87,182.9,84.81,11,76,,8,182.9,47577,27,87,48.01
2012,"Brant County, Ontario, Ontario Provincial Police, municipal",35109,3510,49,132.4,42.87,11,38,,,132.4,37010,4,49,36.68
2012,"Brantford, Ontario, municipal",35042,3504,168,173.7,100.73,22,143,4,5.5,170.6,96736,97,165,36.44
2012,"Bridgewater, Nova Scotia, municipal",12006,1200,24,286.6,85.97,,,,,286.6,8374,11,24,54.61
2012,"Brighton Township, Ontario, Ontario Provincial Police, municipal",35017,3501,,,,,,,,,,,,
2012,"Brockville, Ontario, municipal",35046,3504,42,188.4,81.29,6,36,0,,188.4,22290,25,42,56.96
2012,"Bromont, Quebec, municipal",24040,2404,20,245.1,47.29,7,12,0,0,232.8,8161,4,19,52.7
2012,"Brooks, Alberta, Royal Canadian Mounted Police, municipal",48708,4870,23,159.5,97.13,,,,,159.5,14421,0,23,41.13
2012,"Brossard, Quebec, municipal",24039,2403,,,,,,,,,,,,
2012,"Burnaby, British Columbia, Royal Canadian Mounted Police, municipal",59703,5970,278,119,89.85,75,224,11,7,128,233550,3,299,21.86
2012,"Caledon, Ontario, Ontario Provincial Police, municipal",35461,3546,76,121.6,27.84,21,55,10,,121.6,62524,6,76,40.86
2012,"Calgary, Alberta, municipal",48014,4801,1960,167.3,61.16,301,1674,44,6.7,168.6,1171370,806,1975,35.09
2012,"Campbell River, British Columbia, Royal Canadian Mounted Police, municipal",59891,5989,43,135,87.51,12,31,0,14,135,31844,0,43,41.81
2012,"Campbellton, New Brunswick, Royal Canadian Mounted Police, municipal",13706,1370,18,246.8,108.48,,,,,233.1,7293,0,17,40.46
2012,"Camrose, Alberta, municipal",48015,4801,31,170.4,98.7,,,0,,159.4,18195,15,29,58.88
2012,"Canmore, Alberta, Royal Canadian Mounted Police, municipal",48729,4872,19,144.2,61.82,6,13,,0,144.2,13176,0,19,45.62
2012,"Canora, Saskatchewan, Royal Canadian Mounted Police, municipal",47913,4791,,,,,,,,,,,,
2012,"Cap-Pelé, New Brunswick, Royal Canadian Mounted Police, municipal",13751,1375,3,128.7,49.88,,,0,0,85.8,2331,0,2,40.69
2012,"Cap-de-la-madeleine, Quebec, municipal",24051,2405,,,,,,,,,,,,
2012,"Cape Breton Region, Nova Scotia, municipal",12018,1201,204,204.6,72.84,16,188,,16.2,204.6,99710,66,204,40.14
2012,"Caraquet, New Brunswick, municipal",13002,1300,,,,,,,,,,,,
2012,"Cardston, Alberta, Royal Canadian Mounted Police, municipal",48894,4889,,,,,,,,,,,,
2012,"Carignan, Quebec, municipal",24383,2438,,,,,,,,,,,,
2012,"Carleton Place, Ontario, municipal",35056,3505,,,,,,,,,,,,
2012,"Carman, Manitoba, Royal Canadian Mounted Police, municipal",46786,4678,3,96.7,73.45,,,0,0,96.7,3102,0,3,39.04
2012,"Caronport, Saskatchewan, municipal",47010,4701,1,87.8,25.04,,,0,0,87.8,1139,0,1,42.14
2012,"Casselman, Ontario, Ontario Provincial Police, rural",35180,3518,6,162.4,49.88,,,0,0,162.4,3694,1,6,48.58
2012,"Castlegar, British Columbia, Royal Canadian Mounted Police, municipal",59928,5992,13,164.6,86.58,4,11,,,189.9,7898,0,15,42.6
2012,"Central Saanich, British Columbia, municipal",59001,5900,23,140.7,32.7,4,21,,28,152.9,16351,6,25,36.89
2012,"Chambly, Quebec, municipal",24053,2405,,,,,,,,,,,,
2012,"Chandler, Quebec, municipal",24189,2418,,,,,,,,,,,,
2012,"Charlesbourg, Quebec, municipal",24055,2405,,,,,,,,,,,,
2012,"Charlottetown, Prince Edward Island, municipal",11002,1100,60,166.9,99.52,7,53,,10,166.9,35954,26,60,31.46
2012,"Chatham-Kent, Ontario, municipal",35009,3500,170,161,92.05,22,143,-1,10.3,156.3,105570,71,165,32.5
2012,"Chestermere, Alberta, Royal Canadian Mounted Police, municipal",48005,4800,16,99.4,48.01,,,,,93.2,16093,0,15,29.27
2012,"Chicoutimi, Quebec, municipal",24061,2406,,,,,,,,,,,,
2012,"Chilliwack, British Columbia, Royal Canadian Mounted Police, municipal",59724,5972,103,122.4,109.69,36,72,4,16.7,128.3,84153,2,108,18.88
2012,"Chisasibi, Quebec, municipal",24375,2437,,,,,,,,,,,,
2012,"Churchbridge, Saskatchewan, municipal",47100,4710,,,,,,,,,,,,
2012,"Châteauguay, Quebec, municipal",24057,2405,112,147.4,49.21,27,83,,,144.8,75981,22,110,41.02
2012,"Claresholm, Alberta, Royal Canadian Mounted Police, municipal",48814,4881,,,,,,,,,,,,
2012,"Clinton, Ontario, Ontario Provincial Police, municipal",35479,3547,,,,,,,,,,,,
2012,"Coaldale, Alberta, Royal Canadian Mounted Police, municipal",48020,4802,,,,,,,,,,,,
2012,"Coaldale, Alberta, municipal",48021,4802,,,,,,,,,,,,
2012,"Coaticook, Quebec, municipal",24065,2406,,,,,,,,,,,,
2012,"Cobourg, Ontario, municipal",35071,3507,32,165.3,40.62,5,27,,,165.3,19353,39,32,47.52
2012,"Cochrane, Alberta, Royal Canadian Mounted Police, municipal",48900,4890,18,92.7,50.11,,,0,0,87.5,19425,0,17,46.47
2012,"Codiac Regional, New Brunswick, Royal Canadian Mounted Police, municipal",13709,1370,144,125.4,83.4,27,115,-6,22.5,123.7,114830,2,142,33.62
2012,"Cold Lake, Alberta, Royal Canadian Mounted Police, municipal",48797,4879,17,114.7,112.54,,,,0,101.2,14825,0,15,40.77
2012,"Coldstream, British Columbia, Royal Canadian Mounted Police, municipal",59816,5981,7,65.8,30.37,,,0,,65.8,10639,0,7,15.25
2012,"Collines-de-l'Outaouais Region, Quebec, municipal",24382,2438,51,107.4,50.07,10,41,,,107.4,47480,12,51,61.99
2012,"Collingwood (The Blue Mountains), Ontario, Ontario Provincial Police, municipal",35135,3513,18,269.2,97.72,,,0,0,269.2,6687,1,18,58.13
2012,"Collingwood, Ontario, Ontario Provincial Police, municipal",35491,3549,36,174.1,52.5,8,28,,,174.1,20682,11,36,56.97
2012,"Collingwood, Ontario, Ontario Provincial Police, rural",35095,3509,,,,,,,,,,,,
2012,"Colwood, British Columbia, Royal Canadian Mounted Police, municipal",59819,5981,15,90.1,45.61,7,8,0,,90.1,16647,2,15,29.96
2012,"Comox, British Columbia, Royal Canadian Mounted Police, municipal",59926,5992,11,77.9,25.8,5,5,0,,70.8,14117,4,10,35.38
2012,"Coquitlam, British Columbia, Royal Canadian Mounted Police, municipal",59705,5970,144,107.5,71.03,38,111,11,12.8,111.2,133964,2,149,21.18
2012,"Corman Park, Saskatchewan, municipal",47101,4710,7,,,0,6,,66.7,,,3,6,
2012,"Corner Brook, Newfoundland and Labrador, Royal Newfoundland Constabulary, municipal",10502,1050,44,217.4,66.59,10,34,,,217.4,20237,9,44,32.11
2012,"Cornwall, Ontario, municipal",35076,3507,90,189.4,100.88,12,79,,8.8,191.5,47513,45,91,50.31
2012,"Cornwall, Prince Edward Island, Royal Canadian Mounted Police, municipal",11001,1100,,,,,,,,,,,,
2012,"Courtenay, British Columbia, Royal Canadian Mounted Police, municipal",59895,5989,30,122.2,80.12,7,23,,,122.2,24548,8,30,41.58
2012,"Cowansville, Quebec, municipal",24071,2407,,,,,,,,,,,,
2012,"Cranbrook, British Columbia, Royal Canadian Mounted Police, municipal",59792,5979,26,130.7,104.39,7,16,,17.4,115.7,19887,0,23,37.81
2012,"Creighton, Saskatchewan, Royal Canadian Mounted Police, municipal",47748,4774,,,,,,,,,,,,
2012,"Creston, British Columbia, Royal Canadian Mounted Police, municipal",59036,5903,,,,,,,,,,,,
2012,"Cudworth, Saskatchewan, municipal",47089,4708,,,,,,,,,,,,
2012,"Dalmeny, Saskatchewan, municipal",47091,4709,3,167.3,29.44,,,0,0,167.3,1793,0,3,49.34
2012,"Dauphin, Manitoba, Royal Canadian Mounted Police, municipal",46753,4675,16,191.5,240.12,4,14,,0,215.5,8353,0,18,39.69
2012,"Dawson Creek, British Columbia, Royal Canadian Mounted Police, municipal",59822,5982,24,200.1,153.35,5,16,,0,175.1,11992,0,21,34.52
2012,"Deep River, Ontario, municipal",35078,3507,9,210.9,27.39,,,0,0,210.9,4267,9,9,56.96
2012,"Delta, British Columbia, municipal",59004,5900,170,164.5,63.89,36,129,6,,159.7,103349,69,165,27.4
2012,"Deseronto, Ontario, municipal",35082,3508,,,,,,,,,,,,
2012,"Deux-Montagnes Region, Quebec, municipal",24258,2425,50,106,52.31,8,41,,0,103.9,47153,12,49,46.17
2012,"Devon, Alberta, Royal Canadian Mounted Police, municipal",48896,4889,7,102.3,57.06,,,,,116.9,6841,0,8,33.81
2012,"Didsbury, Alberta, Royal Canadian Mounted Police, municipal",48874,4887,,,,,,,,,,,,
2012,"Digby, Nova Scotia, Royal Canadian Mounted Police, municipal",12711,1271,5,231.8,64.06,,,0,0,231.8,2157,0,5,103.77
2012,"Dolbeau-mistassini, Quebec, municipal",24078,2407,,,,,,,,,,,,
2012,"Donnacona, Quebec, municipal",24081,2408,,,,,,,,,,,,
2012,"Drayton Valley, Alberta, Royal Canadian Mounted Police, municipal",48793,4879,11,146.3,191.87,,,,,133,7518,0,10,38.31
2012,"Driftpile, Alberta, municipal",48003,4800,,,,,,,,,,,,
2012,"Driftpile, Alberta, municipal",48055,4805,,,,,,,,,,,,
2012,"Drumheller, Alberta, Royal Canadian Mounted Police, municipal",48715,4871,11,152.8,122.1,,,,,166.7,7197,0,12,45.26
2012,"Drummond-North Elmsley, Ontario, Ontario Provincial Police, municipal",35039,3503,,,,,,,,,,,,
2012,"Drummondville, Quebec, municipal",24084,2408,,,,,,,,,,,,
2012,"Dryden (Ignace), Ontario, Ontario Provincial Police, municipal",35028,3502,4,324.4,115.44,0,4,0,,324.4,1233,0,4,56.95
2012,"Dryden (Machin), Ontario, Ontario Provincial Police, municipal",35184,3518,1,106.5,,,,0,0,106.5,939,0,1,
2012,"Dryden, Ontario, municipal",35084,3508,21,264.5,73.6,5,16,0,,264.5,7941,13,21,61.81
2012,"Dufferin (Amaranth), Ontario, Ontario Provincial Police, municipal",35160,3516,3,75,28.67,,,0,0,75,3998,0,3,41.96
2012,"Dufferin (East Garafraxa), Ontario, Ontario Provincial Police, municipal",35129,3512,2,73.8,44.19,,,0,0,73.8,2711,0,2,20.13
2012,"Dufferin (Melancthon), Ontario, Ontario Provincial Police, municipal",35161,3516,2,69.3,38.65,,,0,0,69.3,2885,0,2,29.62
2012,"Dufferin (Mono), Ontario, Ontario Provincial Police, municipal",35026,3502,8,102.9,37.73,,,,,102.9,7777,1,8,42.17
2012,"Dufferin (Mulmur), Ontario, Ontario Provincial Police, municipal",35163,3516,4,117.2,20.23,,,0,0,117.2,3413,0,4,38.82
2012,"Dufferin (Town of Grand Valley), Ontario, Ontario Provincial Police, municipal",35119,3511,3,107.8,41.02,,,0,0,107.8,2783,0,3,25.8
2012,"Duncan, British Columbia, Royal Canadian Mounted Police, municipal",59028,5902,0,,,0,0,0,,,,0,0,
2012,"Durham Region (Oshawa/Whitby/Ajax), Ontario, municipal",35206,3520,871,137.2,45.22,165,739,-23,6.9,142.4,634731,330,904,48.97
2012,"Eagle Village (Kebaowek), Quebec, municipal",24063,2406,2,692,,,,,,692,289,1,2,
2012,"East Algoma (Bruce Mines), Ontario, Ontario Provincial Police, municipal",35168,3516,1,166.1,,,,0,0,166.1,602,0,1,
2012,"East Algoma (Elliot Lake), Ontario, Ontario Provincial Police, municipal",35143,3514,19,168.4,67.86,,,,,168.4,11280,5,19,50.67
2012,"East Algoma (Johnson), Ontario, Ontario Provincial Police, municipal",35167,3516,1,132.6,,,,0,0,132.6,754,0,1,
2012,"East Algoma (North Shore), Ontario, Ontario Provincial Police, municipal",35054,3505,0,0,,0,0,0,,0,532,0,0,
2012,"East Algoma (Spanish), Ontario, Ontario Provincial Police, municipal",35053,3505,1,140.4,,,,0,0,140.4,712,0,1,
2012,"East Algoma (Thessalon), Ontario, Ontario Provincial Police, municipal",35057,3505,2,150.5,61.85,,,0,0,150.5,1329,0,2,37.95
2012,"East Angus, Quebec, municipal",24087,2408,,,,,,,,,,,,
2012,"East Nipissing group of three, Ontario, Ontario Provincial Police, municipal",35061,3506,,,,,,,,,,,,
2012,"East Perth, Ontario, Ontario Provincial Police, municipal",35488,3548,,,,,,,,,,,,
2012,"East St. Paul, Manitoba, municipal",46065,4606,,,,,,,,,,,,
2012,"Eastmain, Quebec, municipal",24199,2419,,,,,,,,,,,,
2012,"Edmonton, Alberta, municipal",48033,4803,1647,190.5,92.47,289,1314,100,10.5,185.4,864772,618,1603,43.45
2012,"Edmundston, New Brunswick, municipal",13006,1300,34,209.4,74.21,6,28,0,,209.4,16235,18,34,35.82
2012,"Edson, Alberta, Royal Canadian Mounted Police, municipal",48747,4874,17,195.3,123.95,,,,,172.3,8706,0,15,49.27
2012,"Eeyou Eenou Cree Region, Quebec, municipal",24293,2429,82,492,303.42,15,60,,,450,16665,26,75,2.51
2012,"Elgin County, Ontario, Ontario Provincial Police, municipal",35105,3510,40,92,33.13,8,32,4,,92,43493,3,40,45.23
2012,"Elliot Lake, Ontario, municipal",35411,3541,,,,,,,,,,,,
2012,"Eskasoni, Nova Scotia, municipal",12065,1206,,,,,,,,,,,,
2012,"Espanola, Ontario, municipal",35098,3509,12,217.4,62.61,,,0,0,217.4,5519,6,12,58.5
2012,"Esquimalt, British Columbia, municipal",59005,5900,,,,,,,,,,,,
2012,"Essex County (Kingsville), Ontario, Ontario Provincial Police, municipal",35508,3550,25,113.6,28.19,4,21,0,0,113.6,22012,2,25,47.01
2012,"Essex County (Lakeshore), Ontario, Ontario Provincial Police, municipal",35502,3550,34,94.8,25.84,6,28,0,0,94.8,35875,4,34,41.37
2012,"Essex County (Leamington), Ontario, Ontario Provincial Police, municipal",35156,3515,39,135.1,54.3,7,32,,,135.1,28858,10,39,50.16
2012,"Essex County (Tecumseh), Ontario, Ontario Provincial Police, municipal",35506,3550,32,133.3,25.32,5,27,0,0,133.3,24000,4,32,53.45
2012,"Essex, Ontario, Ontario Provincial Police, municipal",35101,3510,29,143.9,34.1,5,24,0,0,143.9,20159,4,29,45.42
2012,"Essipit, Quebec, municipal",24115,2411,3,1083,,,,0,,1083,277,0,3,
2012,"Esterhazy, Saskatchewan, Royal Canadian Mounted Police, municipal",47915,4791,,,,,,,,,,,,
2012,"Estevan, Saskatchewan, municipal",47017,4701,25,214.5,132.92,4,19,0,,197.3,11655,9,23,48.26
2012,"Estérel, Quebec, municipal",24089,2408,,,,,,,,,,,,
2012,"Exeter (South Huron), Ontario, Ontario Provincial Police, municipal",35481,3548,12,118,49.19,,,6,,118,10166,1,12,44.58
2012,"Fairview, Alberta, Royal Canadian Mounted Police, municipal",48852,4885,,,,,,,,,,,,
2012,"Farnham, Quebec, municipal",24088,2408,,,,,,,,,,,,
2012,"Fergus, Ontario, municipal",35104,3510,,,,,,,,,,,,
2012,"Fermont, Quebec, municipal",24364,2436,,,,,,,,,,,,
2012,"Fernie, British Columbia, Royal Canadian Mounted Police, municipal",59043,5904,,,,,,,,,,,,
2012,"File Hills First Nations, Saskatchewan, municipal",47001,4700,7,371.2,283.45,,,0,,265.1,1886,5,5,79.75
2012,"Flin Flon, Manitoba, Royal Canadian Mounted Police, municipal",46756,4675,10,179.4,145.44,,,,0,161.5,5574,0,9,73.15
2012,"Fort Frances (Rainy River District), Ontario, Ontario Provincial Police, municipal",35464,3546,18,222.7,101.93,4,14,,,222.7,8082,1,18,66.29
2012,"Fort Macleod, Alberta, Royal Canadian Mounted Police, municipal",48817,4881,,,,,,,,,,,,
2012,"Fort Qu'appelle, Saskatchewan, Royal Canadian Mounted Police, municipal",47808,4780,,,,,,,,,,,,
2012,"Fort Saskatchewan, Alberta, Royal Canadian Mounted Police, municipal",48800,4880,24,113.6,86.14,8,18,0,,123.1,21127,0,26,33.44
2012,"Fort St John, British Columbia, Royal Canadian Mounted Police, municipal",59838,5983,34,169.3,156.12,8,26,,,169.3,20080,0,34,33.07
2012,"Fox Creek, Alberta, Royal Canadian Mounted Police, municipal",48863,4886,,,,,,,,,,,,
2012,"Fredericton, New Brunswick, municipal",13007,1300,113,194.3,73.23,24,91,,8.7,197.8,58147,31,115,30.43
2012,"Frontenac (South Frontenac), Ontario, Ontario Provincial Police, municipal",35047,3504,17,91.5,35.08,,,,,91.5,18583,2,17,48.5
2012,"Gananoque, Ontario, municipal",35114,3511,15,284.1,65.53,,,0,0,284.1,5280,9,15,44.53
2012,"Gatineau, Quebec, municipal",24205,2420,,,,,,,,,,,,
2012,"Gatineau, Quebec, municipal",24216,2421,393,145,68.32,83,301,8,2.9,141.6,271093,155,384,44.89
2012,"Gesgapegiag Ameridian, Quebec, municipal",24122,2412,4,565.8,,,,,,848.7,707,0,6,
2012,"Gillam, Manitoba, Royal Canadian Mounted Police, municipal",46761,4676,4,287.4,130.99,0,4,0,0,287.4,1392,0,4,55.22
2012,"Gimli, Manitoba, Royal Canadian Mounted Police, municipal",46041,4604,3,151.4,118.86,,,0,0,151.4,1981,0,3,40.31
2012,"Gimli, Manitoba, Royal Canadian Mounted Police, municipal",46791,4679,,,,,,,,,,,,
2012,"Granby Canton, Quebec, municipal",24095,2409,,,,,,,,,,,,
2012,"Granby, Quebec, municipal",24102,2410,78,120.9,57.32,12,66,7,,120.9,64517,33,78,53.99
2012,"Grand Falls, New Brunswick, municipal",13012,1301,17,265.5,75.17,,,,,265.5,6402,3,17,37.98
2012,"Grand-mère, Quebec, municipal",24101,2410,,,,,,,,,,,,
2012,"Grande Cache, Alberta, Royal Canadian Mounted Police, municipal",48794,4879,,,,,,,,,,,,
2012,"Grande Prairie, Alberta, Royal Canadian Mounted Police, municipal",48846,4884,84,138.4,141.57,16,61,,6.5,126.9,60698,0,77,41.39
2012,"Greater Sudbury, Ontario, municipal",35290,3529,264,159.7,71.37,44,218,-4,2.7,158.5,165285,116,262,47.13
2012,"Greater Vancouver Transportation, British Columbia",59022,5902,167,,,21,144,0,3,,,65,165,
2012,"Greenfield Park, Quebec, municipal",24103,2410,,,,,,,,,,,,
2012,"Grenville County (Kemptville/Merrickville), Ontario, Ontario Provincial Police, municipal",35045,3504,3,102.6,39.99,,,0,0,102.6,2924,0,3,36.74
2012,"Grenville County (North Grenville), Ontario, Ontario Provincial Police, municipal",35494,3549,20,125.2,35.56,5,15,0,,125.2,15979,2,20,52.4
2012,"Grenville County (Prescott), Ontario, Ontario Provincial Police, municipal",35164,3516,13,296,97.07,,,0,0,296,4392,1,13,58.03
2012,"Grenville County (Prescott/Augusta), Ontario, Ontario Provincial Police, municipal",35044,3504,6,81.9,25.76,,,0,0,81.9,7328,0,6,42.92
2012,"Grey County (Chatsworth), Ontario, Ontario Provincial Police, municipal",35121,3512,5,76.5,36.27,,,0,0,76.5,6537,0,5,47.63
2012,"Grey County (Georgian Bluffs), Ontario, Ontario Provincial Police, municipal",35138,3513,8,74.4,26.86,,,0,0,74.4,10759,0,8,39.95
2012,"Grey County (Meaford), Ontario, Ontario Provincial Police, municipal",35137,3513,13,114.9,26.91,,,,,114.9,11311,1,13,40.86
2012,"Grimshaw, Alberta, Royal Canadian Mounted Police, municipal",48841,4884,,,,,,,,,,,,
2012,"Guelph, Ontario, municipal",35123,3512,195,152.7,50.79,34,160,-1,5.2,151.9,127683,91,194,44.33
2012,"Haldimand County, Ontario, Ontario Provincial Police, municipal",35142,3514,56,122.5,53.98,12,44,4,,122.5,45703,5,56,30.8
2012,"Halifax, Nova Scotia, municipal",12020,1202,522,218.9,,95,421,3,7.4,216.4,238452,253,516,
2012,"Halton Region (Oakville/Burlington), Ontario, municipal",35048,3504,643,121.9,28.44,135,508,7,4.5,121.9,527574,284,643,40.52
2012,"Hamilton, Ontario, municipal",35125,3512,813,150.8,72.09,168,652,0,22.4,152.1,538966,291,820,34.91
2012,"Hampton, New Brunswick, Royal Canadian Mounted Police, municipal",13855,1385,5,116.4,50.09,0,4,0,0,93.1,4295,0,4,47.31
2012,"Hanna, Alberta, Royal Canadian Mounted Police, municipal",48714,4871,,,,,,,,,,,,
2012,"Hanover, Ontario, municipal",35005,3500,15,195.4,58.88,,,0,,195.4,7675,11,15,52.17
2012,"Hantsport, Nova Scotia, municipal",12021,1202,,,,,,,,,,,,
2012,"Harriston, Ontario, municipal",35127,3512,,,,,,,,,,,,
2012,"Hawkesbury, Ontario, Ontario Provincial Police, municipal",35049,3504,25,232.1,121.25,,,,,232.1,10770,5,25,49.48
2012,"High Level, Alberta, Royal Canadian Mounted Police, municipal",48859,4885,,,,,,,,,,,,
2012,"High Prairie, Alberta, Royal Canadian Mounted Police, municipal",48850,4885,,,,,,,,,,,,
2012,"High River, Alberta, Royal Canadian Mounted Police, municipal",48720,4872,18,130.4,67.34,4,15,,,137.6,13805,0,19,39.78
2012,"Highway Safety Division (Highway 407), Ontario, Ontario Provincial Police, municipal",35171,3517,40,,,5,35,,,,,3,40,
2012,"Hinton, Alberta, Royal Canadian Mounted Police, municipal",48930,4893,19,191.3,110.31,5,14,,,191.3,9931,0,19,46.14
2012,"Hobbema, Alberta, municipal",48090,4809,,,,,,,,,,,,
2012,"Hobbema, Alberta, municipal",48095,4809,,,,,,,,,,,,
2012,"Hope, British Columbia, Royal Canadian Mounted Police, municipal",59749,5974,13,216.4,159.76,,,,,233,6008,0,14,39.57
2012,"Hudson Bay, Saskatchewan, Royal Canadian Mounted Police, municipal",47751,4775,,,,,,,,,,,,
2012,"Hudson, Quebec, municipal",24107,2410,,,,,,,,,,,,
2012,"Hull, Quebec, municipal",24108,2410,,,,,,,,,,,,
2012,"Humboldt, Saskatchewan, Royal Canadian Mounted Police, municipal",47848,4784,5,85.9,54.17,,,0,0,85.9,5824,0,5,50.56
2012,"Huron (Central Huron), Ontario, Ontario Provincial Police, municipal",35215,3521,9,116,68.92,,,0,0,116,7761,1,9,41.15
2012,"Huron (Goderich), Ontario, Ontario Provincial Police, municipal",35493,3549,13,172.9,71.63,,,,,172.9,7518,2,13,41.1
2012,"Huron East, Ontario, Ontario Provincial Police, municipal",35480,3548,,,,,,,,,,,,
2012,"Indian Head, Saskatchewan, Royal Canadian Mounted Police, municipal",47810,4781,,,,,,,,,,,,
2012,"Ingersoll, Ontario, municipal",35141,3514,,,,,,,,,,,,
2012,"Innisfail, Alberta, Royal Canadian Mounted Police, municipal",48875,4887,9,110.9,82.64,,,0,0,147.9,8113,0,12,24.77
2012,"Jaffray Melick, Ontario, Ontario Provincial Police, municipal",35029,3502,,,,,,,,,,,,
2012,"James Bay (Cochrane), Ontario, Ontario Provincial Police, municipal",35058,3505,12,307.5,123.71,,,0,0,307.5,3903,2,12,58.03
2012,"James Bay (Hearst), Ontario, Ontario Provincial Police, municipal",35117,3511,11,210.4,47.89,,,0,0,210.4,5228,1,11,54.32
2012,"James Bay (Kapuskasing), Ontario, Ontario Provincial Police, municipal",35476,3547,14,168.4,70.38,4,10,5,,168.4,8315,2,14,56.48
2012,"James Bay (Smooth Rock Falls), Ontario, Ontario Provincial Police, municipal",35079,3507,1,70.2,48.48,,,0,0,70.2,1425,0,1,56.76
2012,"Joliette, Quebec, municipal",24116,2411,,,,,,,,,,,,
2012,"Jonquière, Quebec, municipal",24117,2411,,,,,,,,,,,,
2012,"Kahnawake First Nations, Quebec, municipal",24255,2425,31,309.4,55.18,5,27,,,319.4,10020,14,32,22.93
